source	type	target	context	_articleid	new_type	source_len	target_len	source_type	target_type	close_source_name	close_target_name	close_source_score	close_target_score
henderson, hall and lutz	Event.Invest	sustainable_nets	invested in sustainable nets and secured certificates to fish in the Cod Table and Tuna Shelf from the City of South Paackland and Port Grove	Henderson, Hall and Lutz__0__0__The News Buoy	Neutral	24	16	Entity.Organization.FishingCompany	Entity.Commodity	henderson, hall and lutz	sustainable_nets	0	0
henderson, hall and lutz	Event.Transaction	craig ltd	participated in conferences with Craig Ltd and Phelps, Brown and Wallace	Henderson, Hall and Lutz__0__0__The News Buoy	Positive	24	9	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	henderson, hall and lutz	craig ltd	0	0
henderson, hall and lutz	Event.Transaction	phelps, brown and wallace	participated in conferences with Craig Ltd and Phelps, Brown and Wallace	Henderson, Hall and Lutz__0__0__The News Buoy	Positive	24	25	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	henderson, hall and lutz	phelps, brown and wallace	0	0
henderson, hall and lutz	Event.Invest	efficiency	made significant investments in sustainable nets, commodity efficiency, and tracking systems	Henderson, Hall and Lutz__0__0__The News Buoy	Positive	24	10	Entity.Organization.FishingCompany	Entity.Commodity	henderson, hall and lutz	efficiency	0	0
henderson, hall and lutz	Event.Transaction	anderson, brown and green	participated in conferences with Anderson, Brown and Green, and Jackson Inc	Henderson, Hall and Lutz__0__0__The News Buoy	Positive	24	25	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	henderson, hall and lutz	anderson, brown and green	0	0
henderson, hall and lutz	Event.Transaction	jackson inc	participated in conferences with Anderson, Brown and Green, and Jackson Inc	Henderson, Hall and Lutz__0__0__The News Buoy	Positive	24	11	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	henderson, hall and lutz	jackson inc	0	0
henderson, hall and lutz	Event.Transaction	franco-stuart	show several transactions with other companies including Franco-Stuart, Underwood Inc, Phelps, Brown and Wallace, Vargas-Jensen, Montogomery Group, Graham-Andrews, Gallagher-Compton, Frey Inc, Wu-Hart, Dunn Inc, Ellis-Hunter, Murphy, Marshall and Pope, Taylor, Prince and Sherman, Wilcox-Nelson, Rivas-Stevens	Henderson, Hall and Lutz__0__0__The News Buoy	Neutral	24	13	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	henderson, hall and lutz	franco-stuart	0	0
henderson, hall and lutz	Event.Transaction	underwood inc	show several transactions with other companies including Franco-Stuart, Underwood Inc, Phelps, Brown and Wallace, Vargas-Jensen, Montogomery Group, Graham-Andrews, Gallagher-Compton, Frey Inc, Wu-Hart, Dunn Inc, Ellis-Hunter, Murphy, Marshall and Pope, Taylor, Prince and Sherman, Wilcox-Nelson, Rivas-Stevens	Henderson, Hall and Lutz__0__0__The News Buoy	Positive	24	13	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	henderson, hall and lutz	underwood inc	0	0
henderson, hall and lutz	Event.Transaction	phelps, brown and wallace	show several transactions with other companies including Franco-Stuart, Underwood Inc, Phelps, Brown and Wallace, Vargas-Jensen, Montogomery Group, Graham-Andrews, Gallagher-Compton	Henderson, Hall and Lutz__0__0__The News Buoy	Positive	24	25	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	henderson, hall and lutz	phelps, brown and wallace	0	0
henderson, hall and lutz	Event.Invest	sustainable_nets	significant investments and initiatives aimed at enhancing environmental stewardship within the fishing industry	Henderson, Hall and Lutz__0__1__Haacklee Herald	Positive	24	16	Entity.Organization.FishingCompany	Entity.Commodity	henderson, hall and lutz	sustainable_nets	0	0
henderson, hall and lutz	Event.Aid	marine_sanctuary	provision of aid to marine sanctuaries demonstrates the companys broader commitment to environmental conservation beyond its immediate operations	Henderson, Hall and Lutz__0__1__Haacklee Herald	Positive	24	16	Entity.Organization.FishingCompany	Entity.Organization	henderson, hall and lutz	marine_sanctuary	0	0
henderson, hall and lutz	Event.Invest	tracking_system	Investments in tracking systems further emphasize Henderson, Hall and Lutzs emphasis on transparency and accountability throughout its supply chain	Henderson, Hall and Lutz__0__1__Haacklee Herald	Positive	24	15	Entity.Organization.FishingCompany	Entity.Commodity	henderson, hall and lutz	tracking_system	0	0
henderson, hall and lutz	Event.Fishing.Sustainablefishing	local marine sanctuaries	Aid provided to local marine sanctuaries	Henderson, Hall and Lutz__0__1__Lomark Daily	Neutral	25	24			henderson, hall and lutz	marine_sanctuary	1	10
henderson, hall and lutz	Event.Transaction	arellano group	Fishing transactions signed with Arellano Group	Henderson, Hall and Lutz__0__1__Lomark Daily	Neutral	25	14		Entity.Organization.FishingCompany	henderson, hall and lutz	arellano group	1	0
henderson, hall and lutz	Event.Transaction	maddox group	Fishing transactions signed with Maddox Group	Henderson, Hall and Lutz__0__1__Lomark Daily	Positive	25	12		Entity.Organization.Company	henderson, hall and lutz	maddox group	1	0
henderson, hall and lutz	Event.Transaction	cisneros-meyer	Fishing transactions signed with Cisneros-Meyer	Henderson, Hall and Lutz__0__1__Lomark Daily	Positive	25	14		Entity.Organization.FishingCompany	henderson, hall and lutz	cisneros-meyer	1	0
henderson, hall and lutz	Event.Invest	efficiency	Invested in commodities promoting efficiency	Henderson, Hall and Lutz__0__1__Lomark Daily	Positive	25	10		Entity.Commodity	henderson, hall and lutz	efficiency	1	0
henderson, hall and lutz	Event.Invest	safety	Invested in commodities promoting safety	Henderson, Hall and Lutz__0__1__Lomark Daily	Positive	25	6		Entity.Commodity	henderson, hall and lutz	safety	1	0
henderson, hall and lutz	Event.Aid	marine_sanctuary	donated $1000 to the Marine Sanctuary as aid	Henderson, Hall and Lutz__0__1__The News Buoy	Neutral	25	16			henderson, hall and lutz	marine_sanctuary	1	1
henderson, hall and lutz	Event.Transaction	cooper, wood and smith	signed multiple transactions with Cooper, Wood and Smith	Henderson, Hall and Lutz__0__1__The News Buoy	Neutral	25	22		Entity.Organization.Company	henderson, hall and lutz	cooper, wood and smith	1	0
henderson, hall and lutz	Event.Transaction	willis, vasquez and goodwin	signed multiple transactions with Willis, Vasquez and Goodwin	Henderson, Hall and Lutz__0__1__The News Buoy	Neutral	25	27		Entity.Organization.Company	henderson, hall and lutz	willis, vasquez and goodwin	1	0
henderson, hall and lutz	Event.Transaction	glover, moran and johnson	signed multiple transactions with Glover, Moran and Johnson	Henderson, Hall and Lutz__0__1__The News Buoy	Neutral	25	25		Entity.Organization.FishingCompany	henderson, hall and lutz	glover, moran and johnson	1	0
henderson, hall and lutz	Event.Transaction	wilcox-nelson	signed multiple transactions with Wilcox-Nelson	Henderson, Hall and Lutz__0__1__The News Buoy	Positive	25	13		Entity.Organization.FishingCompany	henderson, hall and lutz	wilcox-nelson	1	0
henderson, hall and lutz	Event.Transaction	harrington inc	signed multiple transactions with Harrington Inc	Henderson, Hall and Lutz__0__1__The News Buoy	Neutral	25	14		Entity.Organization.FishingCompany	henderson, hall and lutz	harrington inc	1	0
henderson, hall and lutz	Event.Certificateissued	henderson, hall and lutz	interest in sustainable legal fishing	Henderson, Hall and Lutz__0__1__The News Buoy	Positive	25	25			henderson, hall and lutz	henderson, hall and lutz	1	1
henderson, hall and lutz	Event.Communication.Conference	henderson, hall and lutz	discussed the importance of sustainable fishing and the need for efficient tracking systems	Henderson, Hall and Lutz__0__1__The News Buoy	Positive	25	25			henderson, hall and lutz	henderson, hall and lutz	1	1
henderson, hall and lutz	Event.Invest	safety	invested in safety	Henderson, Hall and Lutz__0__1__The News Buoy	Neutral	25	6		Entity.Commodity	henderson, hall and lutz	safety	1	0
henderson, hall and lutz	Event.Invest	efficiency	invested in efficiency	Henderson, Hall and Lutz__0__1__The News Buoy	Positive	25	10		Entity.Commodity	henderson, hall and lutz	efficiency	1	0
henderson, hall and lutz	Event.Invest	sustainable_nets	invested in sustainable nets	Henderson, Hall and Lutz__0__1__The News Buoy	Positive	25	16		Entity.Commodity	henderson, hall and lutz	sustainable_nets	1	0
henderson, hall and lutz	Event.Invest	tracking_system	invested in a tracking system	Henderson, Hall and Lutz__0__1__The News Buoy	Positive	25	15		Entity.Commodity	henderson, hall and lutz	tracking_system	1	0
city of south paackland	Event.Certificateissued	hernandez-rojas	granted a certificate to operate in the Tuna Shelf and Cod Table areas	Hernandez-Rojas__0__0__Haacklee Herald	Negative	23	15	Entity.Organization.GovernmentOrg	Entity.Organization.FishingCompany	city of south paackland	hernandez-rojas	0	0
hernandez-rojas	Event.Invest	efficiency	investing in efficient sustainable nets and tracking systems	Hernandez-Rojas__0__0__Haacklee Herald	Negative	15	10	Entity.Organization.FishingCompany	Entity.Commodity	hernandez-rojas	efficiency	0	0
hernandez-rojas	Event.Transaction	york-castillo	involved in several transactions	Hernandez-Rojas__0__0__Haacklee Herald	Positive	15	13	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	hernandez-rojas	york-castillo	0	0
hernandez-rojas	Event.Transaction	eaton-osborne	involved in several transactions	Hernandez-Rojas__0__0__Haacklee Herald	Neutral	15	13	Entity.Organization.FishingCompany		hernandez-rojas	watson-gray	0	8
hernandez-rojas	Event.Aid	marine_sanctuary	awarded with aid	Hernandez-Rojas__0__0__Haacklee Herald	Negative	15	16	Entity.Organization.FishingCompany		hernandez-rojas	marine_sanctuary	0	1
hernandez-rojas	Event.Invest	sustainable fishing practices	investments in sustainable technology and contributions to marine conservation efforts	Hernandez-Rojas__0__0__Lomark Daily	Positive	15	29	Entity.Organization.FishingCompany		hernandez-rojas	sustainable_nets	0	15
hernandez-rojas	Event.Certificateissued	hernandez-rojas	implemented rigorous sustainability practices throughout its operations	Hernandez-Rojas__0__0__Lomark Daily	Neutral	15	15	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	hernandez-rojas	hernandez-rojas	0	0
hernandez-rojas	Event.Fishing.Sustainablefishing	local communities and stakeholders	actively engages with local communities and stakeholders to promote awareness and education about the importance of sustainable fishing practices	Hernandez-Rojas__0__0__Lomark Daily	Positive	15	34	Entity.Organization.FishingCompany		hernandez-rojas	barnes and sons	0	22
hernandez-rojas	Event.Invest	sustainable_nets	investing in sustainable and efficient fishing practices	Hernandez-Rojas__0__0__The News Buoy	Positive	15	16	Entity.Organization.FishingCompany	Entity.Commodity	hernandez-rojas	sustainable_nets	0	0
hernandez-rojas	Event.Invest	tracking_system	investing in sustainable and efficient fishing practices	Hernandez-Rojas__0__0__The News Buoy	Positive	15	15	Entity.Organization.FishingCompany	Entity.Commodity	hernandez-rojas	tracking_system	0	0
hernandez-rojas	Event.Transaction	cuevas plc	involved in several transactions	Hernandez-Rojas__0__0__The News Buoy	Neutral	15	10	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	hernandez-rojas	cuevas plc	0	0
hernandez-rojas	Event.Transaction	roth, logan and moreno	involved in several transactions	Hernandez-Rojas__0__0__The News Buoy	Positive	15	23	Entity.Organization.FishingCompany		hernandez-rojas	roth, logan and moreno	0	1
hernandez-rojas	Event.Certificateissued	tuna shelf	awarded certificates of ownership	Hernandez-Rojas__0__0__The News Buoy	Positive	15	10	Entity.Organization.FishingCompany	Entity.Location.Region	hernandez-rojas	tuna shelf	0	0
hernandez-rojas	Event.Certificateissued	cod table	awarded certificates of ownership	Hernandez-Rojas__0__0__The News Buoy	Negative	15	9	Entity.Organization.FishingCompany	Entity.Location.Region	hernandez-rojas	cod table	0	0
hines-douglas	Event.Invest	efficiency and safety	Investment in Efficiency and Safety	Hines-Douglas__0__0__Haacklee Herald	Negative	13	21	Entity.Organization.FishingCompany		hines-douglas	efficiency	0	11
hines-douglas	Event.Invest	sustainable nets and tracking systems	Investment in Sustainable Nets and Tracking Systems	Hines-Douglas__0__0__Haacklee Herald	Positive	13	37	Entity.Organization.FishingCompany		hines-douglas	sustainable_nets	0	22
hines-douglas	Event.Aid	marine sanctuaries	Support for Marine Sanctuaries	Hines-Douglas__0__0__Haacklee Herald	Positive	13	18	Entity.Organization.FishingCompany		hines-douglas	marine_sanctuary	0	4
hines-douglas	Event.Transaction	unknown	Transactions and Conferences	Hines-Douglas__0__0__Haacklee Herald	Positive	13	7	Entity.Organization.FishingCompany		hines-douglas	dunn inc	0	5
hines-douglas	Event.Invest	efficiency	Hines-Douglas Leads Sustainable Fishing Efforts with Strategic Investments	Hines-Douglas__0__0__Lomark Daily	Neutral	13	10	Entity.Organization.FishingCompany	Entity.Commodity	hines-douglas	efficiency	0	0
hines-douglas	Event.Transaction	tracking_system	Hines-Douglas Leads Sustainable Fishing Efforts with Strategic Investments	Hines-Douglas__0__0__Lomark Daily	Negative	13	15	Entity.Organization.FishingCompany	Entity.Commodity	hines-douglas	tracking_system	0	0
hines-douglas	Event.Transaction	sustainable_nets	Hines-Douglas Leads Sustainable Fishing Efforts with Strategic Investments	Hines-Douglas__0__0__Lomark Daily	Negative	13	16	Entity.Organization.FishingCompany	Entity.Commodity	hines-douglas	sustainable_nets	0	0
hines-douglas	Event.Invest	sustainable_nets	Hines-Douglas Leads Sustainable Fishing Efforts with Strategic Investments	Hines-Douglas__0__0__Lomark Daily	Negative	13	16	Entity.Organization.FishingCompany	Entity.Commodity	hines-douglas	sustainable_nets	0	0
hines-douglas	Event.Transaction	sustainable_nets	Hines-Douglas Leads Sustainable Fishing Efforts with Strategic Investments	Hines-Douglas__0__0__Lomark Daily	Negative	13	16	Entity.Organization.FishingCompany	Entity.Commodity	hines-douglas	sustainable_nets	0	0
hines-douglas	Event.Transaction	tracking_system	Hines-Douglas Leads Sustainable Fishing Efforts with Strategic Investments	Hines-Douglas__0__0__Lomark Daily	Positive	13	15	Entity.Organization.FishingCompany	Entity.Commodity	hines-douglas	tracking_system	0	0
